,img,bank,card_name,card_type,required_income,required_applicant,reward_points,reward_category,each_spending
0,https://ringgitplus.com/img/card-400/5ab4a9dc2af8f39d1adf1434/aeon-platinum-visa.jpg,aeon,aeon_platinum_visa,visa,5000.0,Anybody,4.0,for spending within aeon and aeon big stores,1
1,https://ringgitplus.com/img/card-400/5ab4a9dc2af8f39d1adf1434/aeon-platinum-visa.jpg,aeon,aeon_platinum_visa,visa,5000.0,Anybody,3.0,"for petrol, overseas and dining transactions in the first year",1
2,https://ringgitplus.com/img/card-400/5ab4a9dc2af8f39d1adf1434/aeon-platinum-visa.jpg,aeon,aeon_platinum_visa,visa,5000.0,Anybody,1.0,on other transactions,1
3,https://ringgitplus.com/img/card-400/5badee25bf72ec1126f9cb47/aeon-platinum-mastercard.jpg,aeon,aeon_platinum_mastercard,mastercard,5000.0,Anybody,4.0,for spending within aeon and aeon big stores,1
4,https://ringgitplus.com/img/card-400/5badee25bf72ec1126f9cb47/aeon-platinum-mastercard.jpg,aeon,aeon_platinum_mastercard,mastercard,5000.0,Anybody,3.0,"for petrol, overseas and dining transactions in the first year",1
5,https://ringgitplus.com/img/card-400/5badee25bf72ec1126f9cb47/aeon-platinum-mastercard.jpg,aeon,aeon_platinum_mastercard,mastercard,5000.0,Anybody,1.0,for other transactions,1
6,https://ringgitplus.com/img/card-400/519489e2193821ed4a00000a/new-aeon-visa-gold.jpg,aeon,new_aeon_visa_gold,visa,3000.0,Anybody,4.0,at aeon stores every 10th of the month,1
7,https://ringgitplus.com/img/card-400/519489e2193821ed4a00000a/new-aeon-visa-gold.jpg,aeon,new_aeon_visa_gold,visa,3000.0,Anybody,2.0,at aeon stores everyday,1
8,https://ringgitplus.com/img/card-400/519489e2193821ed4a00000a/new-aeon-visa-gold.jpg,aeon,new_aeon_visa_gold,visa,3000.0,Anybody,1.0,on other transactions,2
9,https://ringgitplus.com/img/card-400/519489e2193821ed4a000003/aeon-mastercard-gold.jpg,aeon,aeon_mastercard_gold,mastercard,3000.0,Anybody,1.0,on retail spending,2
10,https://ringgitplus.com/img/card-400/519489e2193821ed4a000009/aeon-visa-gold.jpg,aeon,aeon_visa_gold,visa,3000.0,Anybody,1.0,on retail spending,2
11,https://ringgitplus.com/img/card-400/519489e2193821ed4a000002/new-aeon-visa-classic.jpg,aeon,new_aeon_visa_classic,visa,2000.0,Anybody,4.0,at aeon stores every 10th of the month,1
12,https://ringgitplus.com/img/card-400/519489e2193821ed4a000002/new-aeon-visa-classic.jpg,aeon,new_aeon_visa_classic,visa,2000.0,Anybody,2.0,at aeon stores everyday,1
13,https://ringgitplus.com/img/card-400/519489e2193821ed4a000002/new-aeon-visa-classic.jpg,aeon,new_aeon_visa_classic,visa,2000.0,Anybody,1.0,other and overseas transactions (except petrol and government department),2
14,https://ringgitplus.com/img/card-400/519489e2193821ed4a000004/new-aeon-mastercard-gold.jpg,aeon,new_aeon_mastercard_gold,mastercard,3000.0,Anybody,4.0,at aeon stores every 10th of the month,1
15,https://ringgitplus.com/img/card-400/519489e2193821ed4a000004/new-aeon-mastercard-gold.jpg,aeon,new_aeon_mastercard_gold,mastercard,3000.0,Anybody,2.0,at aeon stores,1
16,https://ringgitplus.com/img/card-400/519489e2193821ed4a000004/new-aeon-mastercard-gold.jpg,aeon,new_aeon_mastercard_gold,mastercard,3000.0,Anybody,1.0,on other transactions,2
17,https://ringgitplus.com/img/card-400/519489e2193821ed4a000001/new-aeon-mastercard-classic.jpg,aeon,new_aeon_mastercard_classic,mastercard,2000.0,Anybody,4.0,at aeon stores every 10th of the month,1
18,https://ringgitplus.com/img/card-400/519489e2193821ed4a000001/new-aeon-mastercard-classic.jpg,aeon,new_aeon_mastercard_classic,mastercard,2000.0,Anybody,2.0,at aeon stores everyday,1
19,https://ringgitplus.com/img/card-400/519489e2193821ed4a000001/new-aeon-mastercard-classic.jpg,aeon,new_aeon_mastercard_classic,mastercard,2000.0,Anybody,1.0,other and overseas transactions (except petrol and government department),2
20,https://ringgitplus.com/img/card-400/519489e2193821ed4a00000b/aeon-visa-classic.jpg,aeon,aeon_visa_classic,visa,2000.0,Anybody,1.0,on retail spending,2
21,https://ringgitplus.com/img/card-400/519489e2193821ed4a000005/aeon-mastercard-classic.jpg,aeon,aeon_mastercard_classic,mastercard,2000.0,Anybody,1.0,on retail spending,2
22,https://ringgitplus.com/img/card-400/53c8a6d3f2d42521322f2820/affinbank-world-mastercard.jpg,affin_bank,affinbank_world_mastercard,mastercard,6666.67,Anybody,3.0,on all overseas retail expenses,1
23,https://ringgitplus.com/img/card-400/53c8a6d3f2d42521322f2820/affinbank-world-mastercard.jpg,affin_bank,affinbank_world_mastercard,mastercard,6666.67,Anybody,1.0,on all local retail transactions,1
24,https://ringgitplus.com/img/card-400/519489e2193821ed4a000011/affinbank-visa-gold.jpg,affin_bank,affinbank_visa_gold,visa,2000.0,Anybody,1.0,on all retail transactions,1
25,https://ringgitplus.com/img/card-400/519489e2193821ed4a00000e/affinbank-mastercard-classic.jpg,affin_bank,affinbank_mastercard_classic,mastercard,2000.0,Anybody,1.0,on all retail transactions,1
26,https://ringgitplus.com/img/card-400/519489e2193821ed4a000014/affinbank-bhpetrol-touch-fuel-mastercard-contactless.jpg,affin_bank,affinbank_bhpetrol_'touch_&_fuel'_mastercard_contactless,mastercard,2000.0,Anybody,1.0,on all retail transactions,1
27,https://ringgitplus.com/img/card-400/519489e2193821ed4a000010/affinbank-mastercard-gold.jpg,affin_bank,affinbank_mastercard_gold,mastercard,2000.0,Anybody,1.0,on all retail transactions,1
28,https://ringgitplus.com/img/card-400/519489e2193821ed4a00000f/affinbank-visa-classic.jpg,affin_bank,affinbank_visa_classic,visa,2000.0,Anybody,1.0,on all retail transactions,1
29,https://ringgitplus.com/img/card-400/5f5a064db2a9381d10775b80/affin-duo-mastercard-rewards.jpg,affin_bank,affin_duo_mastercard_rewards,mastercard,2000.0,Anybody,3.0,"on dining, groceries and petrol",1
30,https://ringgitplus.com/img/card-400/5b76805fd1077cae0c81204f/affin-islamic-world-mastercard.jpg,affin_islamic_bank,affin_islamic_world_mastercard,mastercard,6666.67,Anybody,3.0,on all overseas retail transaction,1
31,https://ringgitplus.com/img/card-400/5b76805fd1077cae0c81204f/affin-islamic-world-mastercard.jpg,affin_islamic_bank,affin_islamic_world_mastercard,mastercard,6666.67,Anybody,1.0,on all local retail transaction,1
32,https://ringgitplus.com/img/card-400/5b767ef0d1077cae0c81204d/affin-islamic-platinum-mastercard.jpg,affin_islamic_bank,affin_islamic_platinum_mastercard,mastercard,4000.0,Anybody,2.0,on all overseas retail spends,1
33,https://ringgitplus.com/img/card-400/5b767ef0d1077cae0c81204d/affin-islamic-platinum-mastercard.jpg,affin_islamic_bank,affin_islamic_platinum_mastercard,mastercard,4000.0,Anybody,1.0,on all local retail transactions,1
34,https://ringgitplus.com/img/card-400/5b767bfcd1077cae0c812049/affin-islamic-mastercard-gold.jpg,affin_islamic_bank,affin_islamic_mastercard_gold,mastercard,2500.0,Anybody,1.0,on local and overseas retail expenses,1
35,https://ringgitplus.com/img/card-400/519489e2193821ed4a000024/alliance-bank-visa-platinum.jpg,alliance_bank,alliance_bank_visa_platinum,visa,2000.0,Anybody,8.0,on online shopping transactions and ewallet reload,1
36,https://ringgitplus.com/img/card-400/519489e2193821ed4a000024/alliance-bank-visa-platinum.jpg,alliance_bank,alliance_bank_visa_platinum,visa,2000.0,Anybody,3.0,on all overseas transactions,1
37,https://ringgitplus.com/img/card-400/519489e2193821ed4a000024/alliance-bank-visa-platinum.jpg,alliance_bank,alliance_bank_visa_platinum,visa,2000.0,Anybody,1.0,"on all local retail transactions, dining, entertainment, auto-billing, and contactless",1
38,https://ringgitplus.com/img/card-400/519489e2193821ed4a000029/alliance-bank-younique-great-rewards.jpg,alliance_bank,alliance_bank_you:nique_great_rewards,,2000.0,Anybody,1.0,on all local and overseas spends,1
39,https://ringgitplus.com/img/card-400/519489e2193821ed4a000022/alliance-bank-visa-infinite.jpg,alliance_bank,alliance_bank_visa_infinite,visa,5000.0,Anybody,8.0,"on online shopping transactions, and ewallet reload",1
